code,company,name,gender,age,userCode,trip_count,avg_flight_price,avg_distance,avg_travel_time,avg_hotel_spend,avg_stay_days,flightType,agency
1014,Acme Factory,Rosie Perdue,none,41,1014.0,48.0,1098.3691666666666,687.3241666666667,1.7854166666666667,453.0491666666667,2.2083333333333335,firstClass,CloudFy
1015,Acme Factory,Daniel Spurlock,none,61,1015.0,82.0,990.3186585365854,694.5478048780487,1.8048780487804879,505.61853658536586,2.5121951219512195,economic,Rainbow
1016,Acme Factory,Nola Harris,female,54,,,,,,,,,
1017,Acme Factory,Duane Norton,male,47,1017.0,34.0,1072.935,683.3888235294118,1.775294117647059,423.50529411764705,2.588235294117647,firstClass,CloudFy
1018,Acme Factory,Elke Cavallaro,female,31,1018.0,6.0,1236.1133333333335,628.3466666666667,1.6300000000000001,541.09,2.3333333333333335,firstClass,FlyingDrops
1019,Acme Factory,Doris Irby,female,31,1019.0,96.0,1003.0315625,702.1114583333333,1.8245833333333332,420.848125,2.2083333333333335,economic,Rainbow
1020,Acme Factory,Trina Smith,female,34,1020.0,20.0,1098.3165000000001,719.437,1.8699999999999999,518.755,2.4,premium,Rainbow
1021,Acme Factory,Martha Calhoun,female,58,1021.0,54.0,1033.8962962962962,677.482962962963,1.7603703703703704,728.0300000000001,3.3333333333333335,firstClass,Rainbow
1022,Acme Factory,Earline Sherrod,none,22,1022.0,108.0,1031.835,667.0742592592593,1.7337037037037037,585.6524074074074,2.7222222222222223,premium,Rainbow
1023,Acme Factory,Robert Avila,male,54,1023.0,14.0,916.5935714285714,604.3514285714285,1.57,444.76142857142855,2.2857142857142856,premium,Rainbow
1024,Acme Factory,Natalie Ackerley,none,34,1024.0,106.0,1030.5162264150943,674.2377358490565,1.75188679245283,506.6466037735849,2.5849056603773586,firstClass,Rainbow
1025,Acme Factory,Steven Napier,male,57,,,,,,,,,
1026,Acme Factory,Ted Bonneau,male,44,1026.0,102.0,1048.8288235294117,665.5801960784313,1.7296078431372548,572.623137254902,2.8627450980392157,firstClass,CloudFy
1027,Acme Factory,Myong Harris,none,45,1027.0,114.0,1012.6159649122807,662.5142105263158,1.7208771929824562,438.3543859649123,2.4210526315789473,firstClass,CloudFy
1028,Acme Factory,Jonathan Crawford,male,59,1028.0,58.0,1101.505,666.5482758620689,1.7320689655172412,515.9603448275863,2.5172413793103448,firstClass,Rainbow
1029,Acme Factory,Steven Carlisle,male,43,1029.0,124.0,1107.0276612903226,673.7412903225807,1.750483870967742,492.13403225806456,2.4516129032258065,firstClass,CloudFy
1030,Acme Factory,Shaun Bell,none,36,1030.0,8.0,1013.57,692.855,1.8,657.9175,3.5,economic,CloudFy
1031,Acme Factory,John Lynum,none,42,1031.0,44.0,924.055,655.0159090909091,1.7022727272727274,546.6077272727273,2.8181818181818183,premium,Rainbow
1032,Acme Factory,Linda Clark,none,55,1032.0,72.0,1011.6719444444445,658.1775,1.7102777777777778,498.10333333333335,2.4166666666666665,firstClass,CloudFy
1033,Acme Factory,Chad Treisch,male,53,1033.0,84.0,999.4772619047619,657.967380952381,1.7097619047619048,504.9264285714286,2.5952380952380953,firstClass,CloudFy
1034,Acme Factory,Alton Jastrebski,male,32,1034.0,32.0,1002.1671875,667.4712499999999,1.73375,310.749375,2.0,economic,Rainbow
1035,Acme Factory,Katherine Ruff,none,37,1035.0,30.0,973.4766666666667,657.0486666666667,1.7073333333333334,461.87,2.3333333333333335,economic,Rainbow
1036,Acme Factory,Helen Hammond,female,60,1036.0,62.0,1005.9456451612903,652.4661290322581,1.6951612903225806,462.14451612903224,2.4516129032258065,firstClass,CloudFy
1037,Acme Factory,Amanda Kohn,female,40,1037.0,78.0,998.8747435897435,653.286923076923,1.6974358974358974,554.4617948717948,2.4871794871794872,premium,CloudFy
1038,Acme Factory,Alice Hernandez,female,46,1038.0,24.0,1070.9854166666667,628.3100000000001,1.6316666666666666,533.9525,2.8333333333333335,firstClass,CloudFy
1039,Acme Factory,Laura Jaynes,female,44,1039.0,88.0,1072.8384090909092,677.7106818181818,1.7611363636363635,506.97681818181815,2.4545454545454546,firstClass,CloudFy
1040,Acme Factory,Jean Duke,male,36,1040.0,96.0,1012.1072916666667,680.6597916666666,1.769375,595.303125,2.625,economic,Rainbow
1041,Acme Factory,Mike Casillas,male,33,1041.0,120.0,1069.7985,685.6071666666667,1.7813333333333332,487.8581666666667,2.566666666666667,firstClass,Rainbow
1042,Acme Factory,Juan Pearson,male,65,1042.0,36.0,1190.0708333333334,721.8088888888889,1.8766666666666667,609.2172222222222,2.888888888888889,firstClass,CloudFy
1043,Acme Factory,Adrian Haight,none,41,1043.0,68.0,982.2133823529412,651.150294117647,1.6923529411764706,474.6994117647059,2.3823529411764706,premium,Rainbow
1044,Acme Factory,Adam Clasen,male,27,1044.0,14.0,1059.2057142857143,677.3442857142857,1.7585714285714287,574.3242857142857,2.5714285714285716,firstClass,Rainbow
1045,Acme Factory,Ernesto Hall,none,40,1045.0,30.0,958.8413333333333,664.9853333333333,1.7280000000000002,514.7266666666667,2.466666666666667,economic,Rainbow
1046,Acme Factory,John Millner,none,49,1046.0,72.0,1078.1731944444446,682.8069444444444,1.7741666666666667,453.75694444444446,2.5,firstClass,CloudFy
1047,Acme Factory,Jennifer Ferguson,none,55,1047.0,68.0,1038.4483823529413,649.1673529411764,1.686764705882353,543.2997058823529,2.6176470588235294,premium,Rainbow
1048,Acme Factory,Grace Martin,female,27,1048.0,84.0,1105.8508333333334,706.2199999999999,1.8352380952380951,557.2640476190476,2.619047619047619,firstClass,Rainbow
1049,Acme Factory,Nannie Warren,female,53,1049.0,96.0,910.5839583333333,656.654375,1.70625,505.3929166666667,2.5,economic,CloudFy
1050,Acme Factory,Karen Kneeland,none,57,1050.0,36.0,1090.5683333333334,733.3083333333333,1.9066666666666667,622.6677777777778,2.9444444444444446,premium,CloudFy
1051,Acme Factory,Catalina Rosario,female,57,1051.0,46.0,1007.314347826087,648.6752173913043,1.6852173913043478,474.15086956521736,2.652173913043478,economic,CloudFy
1052,Acme Factory,Francis Ferry,none,34,1052.0,10.0,969.8969999999999,651.254,1.6920000000000002,628.3700000000001,2.6,firstClass,CloudFy
1053,Acme Factory,Paul Hovermale,male,46,1053.0,52.0,1046.9607692307693,631.7219230769231,1.6407692307692305,511.9676923076923,2.4615384615384617,firstClass,Rainbow
1054,Acme Factory,Leslie Rosas,female,38,1054.0,22.0,873.85,606.35,1.5754545454545452,553.7781818181819,2.3636363636363638,firstClass,Rainbow
1055,Acme Factory,Demarcus Vaughan,none,25,1055.0,12.0,1043.6358333333333,744.13,1.9349999999999998,702.5733333333334,2.8333333333333335,economic,CloudFy
1056,Acme Factory,Guy Love,male,37,1056.0,124.0,1090.2491129032258,657.0401612903225,1.707258064516129,490.1545161290323,2.370967741935484,firstClass,CloudFy
1057,Acme Factory,Mark Harris,male,50,1057.0,28.0,1159.4589285714285,727.1357142857142,1.8907142857142856,616.0257142857143,2.642857142857143,firstClass,CloudFy
1058,Acme Factory,Charles Gibbons,male,44,1058.0,70.0,1039.3915714285715,671.8908571428572,1.7457142857142858,385.9402857142857,1.9714285714285715,premium,Rainbow
1059,Acme Factory,Karla Guerrette,none,32,1059.0,38.0,1078.6642105263156,681.9778947368421,1.7721052631578948,470.2384210526316,2.3157894736842106,firstClass,Rainbow
1060,Acme Factory,Karen Hill,none,27,1060.0,74.0,1071.3125675675676,654.844054054054,1.7016216216216216,484.09000000000003,2.3513513513513513,firstClass,CloudFy
1061,Acme Factory,Lisa Treadway,female,31,1061.0,80.0,954.97225,630.20475,1.637,485.696,2.3,economic,Rainbow
1062,Acme Factory,Gilbert Burroughs,male,27,1062.0,34.0,1091.7126470588237,665.4241176470588,1.7288235294117646,446.9441176470588,2.0588235294117645,firstClass,Rainbow
1063,Acme Factory,Shirley Callahan,none,63,1063.0,50.0,1072.2962,670.0416,1.7412,527.7564,2.72,premium,CloudFy
1064,Acme Factory,Mark Brownfield,male,63,1064.0,70.0,1029.3498571428572,628.5074285714285,1.6328571428571428,450.3588571428571,2.4285714285714284,firstClass,Rainbow
1065,Acme Factory,Casey Joos,male,60,1065.0,64.0,1046.95203125,677.3003125,1.7603125,479.0071875,2.53125,firstClass,Rainbow
1066,Acme Factory,Virginia Walker,female,43,1066.0,110.0,1033.5495454545455,670.636,1.7423636363636363,454.3483636363636,2.309090909090909,firstClass,CloudFy
1067,Acme Factory,Rosita Dorsch,female,36,1067.0,56.0,1200.0712500000002,693.7196428571427,1.8025,508.6114285714285,2.1785714285714284,firstClass,CloudFy
1068,Acme Factory,Melissa Morrison,female,61,1068.0,4.0,1066.71,673.4649999999999,1.75,245.25,1.0,economic,CloudFy
1069,Acme Factory,Luther Campbell,male,49,1069.0,88.0,1064.6802272727273,679.0070454545454,1.7640909090909092,533.2286363636364,2.4545454545454546,firstClass,CloudFy
1070,Acme Factory,Darren Rice,male,26,1070.0,100.0,1108.9389,698.8374,1.8166,558.8844,2.48,firstClass,CloudFy
1071,Acme Factory,Elizabeth Baker,none,59,1071.0,80.0,1086.166375,683.85375,1.77725,448.00725,2.2,firstClass,CloudFy
1072,Acme Factory,Glenna Ernst,female,47,1072.0,38.0,1101.276842105263,720.9836842105262,1.8742105263157895,418.0647368421053,2.0526315789473686,firstClass,CloudFy
1073,Acme Factory,Monika Lightner,female,62,1073.0,52.0,1052.5478846153846,640.9230769230769,1.665769230769231,504.4392307692308,2.5384615384615383,firstClass,Rainbow
1074,Acme Factory,Judy Dickie,female,34,1074.0,112.0,1090.0738392857143,659.1514285714285,1.7128571428571429,436.45678571428573,2.267857142857143,firstClass,Rainbow
1075,Acme Factory,Wesley Collins,none,23,,,,,,,,,
1076,Acme Factory,Camille Bosley,female,47,1076.0,94.0,954.0461702127659,640.3829787234042,1.6638297872340426,470.2655319148936,2.5106382978723403,firstClass,CloudFy
1077,Acme Factory,David Harwell,none,36,1077.0,42.0,1029.4480952380952,666.8457142857143,1.7338095238095237,534.0371428571428,2.4285714285714284,firstClass,Rainbow
1078,Acme Factory,Rashida Allan,none,55,1078.0,100.0,1054.8902,676.5388,1.7588,450.32800000000003,2.24,firstClass,CloudFy
1079,Acme Factory,Hortensia Finch,female,62,1079.0,70.0,1156.328142857143,657.6271428571429,1.709142857142857,570.5022857142858,2.6285714285714286,firstClass,CloudFy
1080,Acme Factory,Ramon Shoji,male,53,1080.0,118.0,1023.0925423728813,666.8430508474576,1.733220338983051,568.2628813559322,2.6271186440677967,firstClass,CloudFy
1081,Acme Factory,Albert Sparks,male,58,1081.0,20.0,863.7,598.984,1.5550000000000002,367.921,2.4,premium,CloudFy
1082,Acme Factory,Jonathan Partlow,male,37,1082.0,56.0,1079.0955357142857,688.2653571428572,1.7882142857142858,473.0003571428571,2.2142857142857144,firstClass,CloudFy
1083,Acme Factory,Christopher Mccormick,none,28,1083.0,124.0,1018.0920967741936,685.3382258064516,1.7808064516129032,557.8401612903225,2.6129032258064515,economic,Rainbow
1084,Acme Factory,Gregory Clay,male,59,1084.0,8.0,793.09875,545.735,1.4175,492.19,3.0,economic,CloudFy
1085,Acme Factory,Rose Snow,female,23,1085.0,98.0,1041.573163265306,666.6228571428571,1.7324489795918367,447.624693877551,2.122448979591837,premium,CloudFy
1086,Acme Factory,Jeffrey Duarte,none,32,1086.0,104.0,1046.1296153846154,677.5653846153847,1.7607692307692309,549.9121153846154,2.576923076923077,firstClass,CloudFy
1087,Acme Factory,Sona Paolucci,female,52,1087.0,20.0,1139.84,691.233,1.797,496.514,2.3,firstClass,CloudFy
1088,Acme Factory,Jack Gold,male,24,1088.0,26.0,947.8246153846153,645.3330769230769,1.676153846153846,430.21999999999997,2.6923076923076925,economic,Rainbow
1089,Acme Factory,Forrest Kaufman,none,58,1089.0,106.0,972.529716981132,638.196037735849,1.6581132075471696,522.8781132075471,2.7735849056603774,firstClass,CloudFy
1090,Acme Factory,Albert Colley,none,39,1090.0,74.0,1090.6332432432432,687.0678378378378,1.7854054054054054,551.844054054054,2.4864864864864864,firstClass,Rainbow
1091,Acme Factory,Richard Mcdaries,male,22,1091.0,120.0,1033.5520833333333,690.1535,1.7933333333333332,527.0901666666666,2.6166666666666667,premium,CloudFy
1092,Acme Factory,Bryon Denton,male,38,1092.0,38.0,1145.397894736842,693.5426315789473,1.8026315789473684,665.9610526315789,2.8947368421052633,firstClass,CloudFy
1093,Acme Factory,Todd Morgan,male,24,1093.0,14.0,1066.8235714285715,667.8,1.737142857142857,474.02714285714285,2.2857142857142856,firstClass,CloudFy
1094,Acme Factory,Arlene Suk,female,25,1094.0,6.0,976.225,736.4266666666666,1.9133333333333333,691.7566666666667,3.3333333333333335,economic,Rainbow
1095,Acme Factory,Sam Donnelly,male,26,1095.0,90.0,1064.545111111111,657.0231111111111,1.7075555555555557,513.9511111111111,2.488888888888889,firstClass,CloudFy
1096,Acme Factory,Rosemary Finnell,female,29,1096.0,46.0,949.8178260869565,631.354347826087,1.64,502.6826086956522,2.6956521739130435,economic,Rainbow
1097,Acme Factory,Mary Oldham,none,47,1097.0,80.0,1001.5409999999999,681.1505,1.77025,437.529,2.275,economic,Rainbow
1098,Acme Factory,Lyman Aguinaldo,male,61,1098.0,28.0,1115.3592857142858,716.5871428571428,1.8614285714285714,526.9764285714285,2.7142857142857144,firstClass,CloudFy
1099,Acme Factory,Joseph Nitz,male,36,1099.0,40.0,1151.7855,704.8565,1.8305,537.249,2.5,firstClass,CloudFy
1100,Acme Factory,David Brooks,none,33,1100.0,58.0,1050.9339655172414,644.5013793103449,1.6744827586206896,510.1537931034483,2.5517241379310347,firstClass,CloudFy
1101,Acme Factory,Kristin Gaiser,female,58,1101.0,104.0,1123.8403846153847,693.6730769230769,1.8023076923076924,498.13750000000005,2.3461538461538463,firstClass,CloudFy
1102,Acme Factory,Beverly Porter,none,27,1102.0,30.0,1116.3393333333333,656.726,1.7066666666666668,578.8326666666667,3.066666666666667,firstClass,Rainbow
1103,Acme Factory,Bernice Baker,female,23,1103.0,96.0,1085.7267708333334,679.1795833333333,1.7645833333333334,442.99916666666667,2.2083333333333335,firstClass,CloudFy
1104,Acme Factory,Juanita Palmer,none,42,1104.0,152.0,1024.266447368421,640.1090789473684,1.663421052631579,503.24894736842106,2.6710526315789473,firstClass,Rainbow
1105,Acme Factory,Cynthia Hambleton,none,45,1105.0,126.0,1037.404126984127,678.3001587301586,1.7623809523809524,526.4446031746032,2.492063492063492,firstClass,CloudFy
1106,Acme Factory,Dwight Hammers,male,34,1106.0,32.0,940.5478125,617.1575,1.603125,561.531875,2.5,firstClass,Rainbow
1107,Acme Factory,Hildegard Gerlach,female,40,1107.0,20.0,922.527,606.7719999999999,1.577,646.234,3.2,economic,CloudFy
1108,Acme Factory,Jennifer Ferrer,female,65,1108.0,96.0,1003.9392708333334,671.5389583333333,1.745,455.5577083333333,2.2916666666666665,premium,CloudFy
1109,Acme Factory,Gregory Fiorini,male,28,1109.0,26.0,1122.523846153846,714.6846153846153,1.856153846153846,636.0038461538461,2.769230769230769,firstClass,Rainbow
1110,Acme Factory,Amy Thomas,none,27,1110.0,22.0,984.7354545454546,655.3490909090909,1.7036363636363634,401.9990909090909,2.272727272727273,economic,Rainbow
1111,Acme Factory,Agnes Allen,female,61,1111.0,58.0,1173.135,695.3424137931034,1.8072413793103448,615.3237931034482,2.689655172413793,firstClass,Rainbow
1112,Acme Factory,Troy Reader,none,40,1112.0,90.0,1083.2413333333334,692.3704444444444,1.7995555555555556,524.7446666666667,2.4444444444444446,premium,CloudFy
1113,Acme Factory,Travis Cordell,male,44,1113.0,66.0,1039.2454545454545,656.9503030303031,1.707272727272727,453.81545454545454,2.212121212121212,firstClass,CloudFy
1114,Acme Factory,Sandra Wang,female,50,1114.0,24.0,959.355,619.5,1.6091666666666666,268.49583333333334,1.8333333333333333,economic,CloudFy
1115,Acme Factory,Naomi Varner,female,58,1115.0,14.0,766.245,566.5642857142857,1.4714285714285715,593.7228571428572,3.2857142857142856,premium,Rainbow
1116,Acme Factory,Henry Korczynski,male,21,1116.0,82.0,1044.3184146341464,677.4948780487805,1.760487804878049,477.4587804878049,2.341463414634146,firstClass,Rainbow
1117,Acme Factory,Jonathan Ferguson,none,40,1117.0,2.0,1162.25,808.85,2.1,832.16,4.0,premium,CloudFy
1118,Acme Factory,Emanuel Ross,male,47,1118.0,46.0,1030.182391304348,700.3934782608695,1.8195652173913044,514.4573913043479,2.4347826086956523,premium,CloudFy
1119,Acme Factory,Brian Eckhardt,none,29,1119.0,50.0,1065.1882,673.0391999999999,1.7488,479.81559999999996,2.52,firstClass,Rainbow
1120,Acme Factory,Josephine Underwood,female,56,1120.0,72.0,1085.5347222222222,739.5236111111111,1.9224999999999999,502.4983333333333,2.3333333333333335,economic,CloudFy
1121,Acme Factory,Carrie Weir,female,43,1121.0,66.0,1011.0183333333334,685.3751515151515,1.780909090909091,565.710909090909,2.757575757575758,economic,Rainbow
1122,Acme Factory,Kevin Summers,male,43,1122.0,40.0,1047.28025,682.2684999999999,1.7734999999999999,494.24000000000007,2.55,firstClass,Rainbow
1123,Acme Factory,Heath Lapierre,male,33,1123.0,62.0,1011.8330645161291,642.9280645161291,1.6700000000000002,444.35677419354835,2.2903225806451615,firstClass,CloudFy
1124,Acme Factory,Claude Hiatt,male,24,1124.0,12.0,936.6825,633.6716666666666,1.6466666666666665,501.2583333333334,3.5,premium,Rainbow
1125,Acme Factory,Rebecca Englert,female,50,1125.0,36.0,1138.6938888888888,733.15,1.905,599.0638888888889,2.4444444444444446,firstClass,CloudFy
1126,Acme Factory,Walter Bernat,male,27,1126.0,86.0,1064.996511627907,703.4093023255814,1.8283720930232559,554.1818604651163,2.511627906976744,firstClass,CloudFy
1127,Acme Factory,Holly Payton,female,46,1127.0,122.0,983.6926229508197,653.0298360655738,1.6968852459016395,533.6583606557377,2.540983606557377,economic,Rainbow
1128,Acme Factory,Winston Hogen,none,49,1128.0,24.0,1038.4104166666666,688.1783333333333,1.7883333333333333,574.6975,2.5,economic,Rainbow
1129,Acme Factory,Melvin Griggs,male,48,1129.0,30.0,1053.1486666666667,660.3979999999999,1.716,591.6853333333333,2.6666666666666665,firstClass,Rainbow
1130,Acme Factory,Steve Shoffner,none,48,1130.0,26.0,1074.0373076923076,723.6376923076922,1.8807692307692307,476.63692307692304,2.230769230769231,firstClass,Rainbow
1131,Acme Factory,Aaron Dyson,male,28,1131.0,68.0,1001.9667647058824,684.2876470588235,1.7779411764705884,446.834705882353,2.2058823529411766,economic,CloudFy
1132,Acme Factory,Shannon Venegas,female,38,1132.0,60.0,1094.8685,740.1423333333333,1.924,574.626,2.533333333333333,economic,CloudFy
1133,Acme Factory,Brady Harris,male,57,1133.0,14.0,933.8828571428572,658.0128571428571,1.7100000000000002,574.3857142857144,2.5714285714285716,firstClass,Rainbow
1134,Acme Factory,Mary Benton,none,54,1134.0,2.0,962.52,562.14,1.46,278.2,2.0,premium,CloudFy
1135,Acme Factory,Jessica Sancho,female,38,1135.0,108.0,1055.0918518518517,655.1748148148149,1.7024074074074076,569.1248148148148,2.8703703703703702,firstClass,CloudFy
1136,Acme Factory,Brian Mack,none,64,1136.0,20.0,967.4185,641.1659999999999,1.6669999999999998,475.63100000000003,2.5,premium,Rainbow
1137,Acme Factory,Jessica Christensen,female,47,1137.0,24.0,960.0479166666668,618.0483333333333,1.6050000000000002,532.9733333333334,2.9166666666666665,premium,Rainbow
1138,Acme Factory,Leonora Davis,female,26,1138.0,138.0,1023.5371739130435,674.7765217391304,1.7531884057971014,478.64507246376814,2.347826086956522,firstClass,CloudFy
1139,Acme Factory,Marcos Kirk,male,34,1139.0,78.0,1100.4601282051283,704.5553846153846,1.83025641025641,589.7841025641026,2.6923076923076925,firstClass,CloudFy
1140,Acme Factory,Nathan Robertson,male,58,1140.0,94.0,1104.5275531914892,677.8761702127659,1.7608510638297874,521.1793617021277,2.6382978723404253,firstClass,CloudFy
1141,Acme Factory,Anthony Doggett,male,28,1141.0,94.0,1038.1963829787232,672.0708510638298,1.7461702127659573,551.4840425531914,2.595744680851064,firstClass,CloudFy
1142,Acme Factory,Larry Gonzales,male,36,1142.0,22.0,950.22,629.78,1.6363636363636365,439.7627272727273,2.5454545454545454,economic,CloudFy
1143,Acme Factory,Mary Goodenow,none,63,1143.0,24.0,1029.0266666666666,648.5566666666666,1.6849999999999998,546.6266666666667,3.1666666666666665,firstClass,Rainbow
1144,Acme Factory,Norbert Covington,male,30,1144.0,14.0,1077.4564285714284,662.3942857142857,1.7214285714285715,564.4557142857143,2.4285714285714284,firstClass,Rainbow
1145,Acme Factory,Leonor Blanchard,none,39,1145.0,126.0,1051.0265079365079,681.7885714285715,1.7722222222222224,545.3409523809524,2.492063492063492,firstClass,CloudFy
1146,Umbrella LTDA,Cynthia Espinal,female,63,1146.0,76.0,1035.0502631578947,677.8105263157895,1.7610526315789474,562.5718421052632,2.789473684210526,economic,CloudFy
1147,Umbrella LTDA,Bradley Slaughter,male,33,1147.0,90.0,999.6934444444445,660.8517777777778,1.716888888888889,467.7457777777778,2.4,firstClass,Rainbow
1148,Umbrella LTDA,Laurel Rodriguez,female,45,1148.0,112.0,1120.2949107142856,683.1560714285714,1.7758928571428572,503.03839285714287,2.357142857142857,firstClass,Rainbow
1149,Umbrella LTDA,Troy Gates,male,59,1149.0,106.0,1082.3908490566037,697.2607547169812,1.8116981132075471,499.3088679245283,2.5283018867924527,firstClass,Rainbow
1150,Umbrella LTDA,Ruth Cook,none,27,1150.0,126.0,1020.5254761904761,656.4052380952381,1.7052380952380954,500.984126984127,2.3968253968253967,firstClass,CloudFy
1151,Umbrella LTDA,Kathy Le,female,29,1151.0,40.0,968.8282499999999,645.3095000000001,1.6760000000000002,453.821,2.25,premium,CloudFy
1152,Umbrella LTDA,Daniel Swanger,male,31,1152.0,46.0,986.8139130434784,648.4539130434782,1.6856521739130432,580.3978260869565,2.739130434782609,firstClass,CloudFy
1153,Umbrella LTDA,Joyce Holsten,female,42,1153.0,92.0,1044.6178260869565,652.6426086956521,1.6956521739130435,458.91782608695655,2.369565217391304,firstClass,CloudFy
1154,Umbrella LTDA,Amy Miller,female,28,1154.0,46.0,1082.3197826086957,651.196956521739,1.6917391304347824,565.1891304347827,2.869565217391304,firstClass,Rainbow
1155,Umbrella LTDA,Megan Anderson,female,59,1155.0,124.0,1040.386693548387,636.3840322580645,1.653709677419355,522.6670967741935,2.532258064516129,firstClass,CloudFy
1156,Umbrella LTDA,Michael Mitchell,male,31,1156.0,114.0,1125.31350877193,700.5231578947369,1.8203508771929826,476.2685964912281,2.3508771929824563,firstClass,CloudFy
1157,Umbrella LTDA,Vilma Gehring,female,58,1157.0,48.0,1121.8310416666666,726.6479166666667,1.8883333333333334,559.3183333333333,2.5,firstClass,Rainbow
1158,Umbrella LTDA,Kristyn Vincent,female,39,1158.0,74.0,1082.730135135135,672.02,1.7462162162162163,466.5078378378379,2.2972972972972974,firstClass,CloudFy
1159,Umbrella LTDA,Crystal Fontaine,female,40,1159.0,82.0,1086.834268292683,706.0656097560975,1.8346341463414635,479.50634146341457,2.4634146341463414,firstClass,Rainbow
1160,Umbrella LTDA,Garth Alvarez,male,47,1160.0,38.0,1034.147894736842,665.888947368421,1.7294736842105263,526.6310526315789,2.473684210526316,firstClass,CloudFy
1161,Umbrella LTDA,Mildred Correa,female,47,1161.0,38.0,933.5765789473685,660.6600000000001,1.7157894736842105,467.74684210526317,2.5789473684210527,economic,CloudFy
1162,Umbrella LTDA,Donnie Taylor,male,36,1162.0,74.0,1095.456081081081,701.8189189189189,1.824054054054054,625.6178378378379,2.918918918918919,firstClass,Rainbow
1163,Umbrella LTDA,Robert Chalker,male,44,1163.0,50.0,1056.1688000000001,659.0324,1.712,489.56879999999995,2.28,firstClass,CloudFy
1164,Umbrella LTDA,John Brooks,male,39,1164.0,84.0,1105.8519047619047,684.875,1.78,443.39238095238096,2.357142857142857,firstClass,Rainbow
1165,Umbrella LTDA,Shonna Humpherys,female,61,1165.0,108.0,1055.0662037037036,677.142962962963,1.7592592592592593,442.86981481481484,2.259259259259259,firstClass,CloudFy
1166,Umbrella LTDA,John Watson,male,32,1166.0,72.0,1044.8441666666668,692.8841666666666,1.8008333333333333,540.1063888888889,2.4444444444444446,firstClass,CloudFy
1167,Umbrella LTDA,Richard Kiani,male,21,1167.0,60.0,936.1541666666667,636.117,1.6526666666666665,459.94800000000004,2.2333333333333334,economic,CloudFy
1168,Umbrella LTDA,Myrtle Johnson,female,31,1168.0,8.0,758.29,585.6324999999999,1.5225,532.0675,2.5,economic,Rainbow
1169,Umbrella LTDA,Edward Jablonski,male,50,1169.0,24.0,1013.6629166666667,620.3566666666667,1.6108333333333331,355.57916666666665,2.1666666666666665,firstClass,CloudFy
1170,Umbrella LTDA,William Henslee,male,62,1170.0,122.0,1084.0883606557377,696.8678688524591,1.8114754098360655,505.74409836065576,2.459016393442623,firstClass,Rainbow
1171,Umbrella LTDA,Nichelle Kercher,female,38,,,,,,,,,
1172,Umbrella LTDA,Margaret Lee,female,21,1172.0,28.0,1135.3782142857142,702.3642857142858,1.825,569.8371428571429,2.357142857142857,firstClass,CloudFy
1173,Umbrella LTDA,David Rave,none,29,1173.0,80.0,1053.372875,683.6764999999999,1.7767499999999998,479.21400000000006,2.6,premium,Rainbow
1174,Umbrella LTDA,Tamie Thompson,none,26,1174.0,44.0,1114.0029545454545,689.8249999999999,1.7922727272727272,412.345,2.0454545454545454,premium,Rainbow
1175,Umbrella LTDA,Dora Vaughn,none,21,1175.0,68.0,1110.3727941176471,689.3508823529412,1.7908823529411766,551.9964705882353,2.588235294117647,firstClass,CloudFy
1176,Umbrella LTDA,Christopher Allred,male,31,1176.0,98.0,1066.512448979592,679.1353061224489,1.7642857142857142,448.7630612244898,2.2448979591836733,premium,CloudFy
1177,Umbrella LTDA,Brenda Faulk,female,59,1177.0,36.0,1076.1558333333332,688.53,1.7894444444444444,519.99,2.2777777777777777,firstClass,Rainbow
1178,Umbrella LTDA,Matthew Sell,male,37,1178.0,60.0,1120.5240000000001,682.189,1.7723333333333333,558.846,2.8,firstClass,CloudFy
1179,Umbrella LTDA,Veronica Mcnear,female,43,1179.0,40.0,1004.17575,713.5935,1.8539999999999999,516.052,2.3,economic,CloudFy
1180,Umbrella LTDA,Jessica Walden,none,28,1180.0,36.0,1060.1130555555555,670.3916666666667,1.7422222222222221,600.11,2.7777777777777777,firstClass,CloudFy
1181,Umbrella LTDA,Melissa Livingston,none,65,1181.0,16.0,1058.0775,679.05875,1.76375,542.88625,2.625,firstClass,CloudFy
1182,Umbrella LTDA,Dorothy Woods,none,60,,,,,,,,,
1183,Umbrella LTDA,Robin Taylor,male,28,1183.0,100.0,1068.8872999999999,681.5052000000001,1.7708000000000002,438.6986,2.32,firstClass,CloudFy
1184,Umbrella LTDA,Nathaniel Mcmillian,none,39,1184.0,48.0,1009.115625,673.01,1.74875,456.82750000000004,2.2916666666666665,economic,CloudFy
1185,Umbrella LTDA,Andrew Neely,male,47,1185.0,102.0,1070.8050980392156,665.8747058823529,1.7305882352941178,558.026862745098,2.588235294117647,firstClass,Rainbow
1186,Umbrella LTDA,Wilson Kellam,male,56,1186.0,64.0,1002.74984375,651.323125,1.691875,561.793125,2.75,economic,Rainbow
1187,Umbrella LTDA,Cody Foster,male,27,1187.0,34.0,1043.9464705882353,660.1088235294118,1.7152941176470589,612.3788235294118,3.2941176470588234,premium,CloudFy
1188,Umbrella LTDA,Kim Firestine,none,42,1188.0,86.0,1030.7472093023255,654.6309302325582,1.7009302325581395,513.5,2.5813953488372094,firstClass,CloudFy
1189,Umbrella LTDA,Jame Weber,male,50,1189.0,74.0,1029.5221621621622,678.31,1.763243243243243,531.7364864864865,2.4864864864864864,premium,CloudFy
